"StationID","CustomerID","Time","Distance"
23,21,226,308
23,22,1446,1890
23,23,1117,1367
23,24,641,864
23,25,971,1343
23,26,2035,2592
23,27,1301,1586
23,28,517,683
23,29,511,680
23,30,134,163
23,31,411,554
23,32,1009,1431
23,33,49,65
23,34,1153,1417
23,35,1101,1502
23,36,701,948
23,37,205,281
23,38,1376,1906
23,39,698,938
23,40,1017,1234
23,41,1108,1339
23,42,184,235
23,43,319,407
23,44,1301,1619
23,45,1142,1399
23,46,1519,1928
23,47,726,981
23,48,17,22
23,49,1191,1440
23,50,1129,1537
23,51,919,1143
23,52,2393,2905
23,53,413,494
23,54,158,220
23,55,963,1298
23,56,805,1104
23,57,678,933
23,58,450,568
23,59,801,993
23,60,938,1205
23,61,1091,1328
23,62,467,615
23,63,934,1131
23,64,590,791
23,65,353,438
23,66,880,1097
23,67,830,1121
23,68,650,877
23,69,1670,2225
23,70,622,850
23,71,248,298
23,72,467,552
23,73,306,405
23,74,516,683
23,75,236,315
23,76,1437,1786
23,77,1707,2261
23,78,750,1017
23,79,1358,1689
23,80,886,1115
23,81,1388,1733
23,82,552,711
23,83,1115,1366
23,84,121,173
23,85,960,1330
23,86,1215,1471
23,87,621,842
23,88,1131,1530
23,89,191,227
23,90,1978,2592
23,91,12,16
23,92,226,265
23,93,329,419
23,94,1199,1631
23,95,49,76
23,96,882,1099
23,97,1143,1435
23,98,1061,1438
23,99,477,631
23,100,365,489
23,101,1669,2148
23,102,1753,2371
23,103,1599,2177
23,104,987,1202
23,105,1318,1640
23,106,297,374
23,107,279,350
23,108,1555,1971
23,109,1389,1925
23,110,911,1131
23,111,478,641
23,112,973,1346
23,113,1347,1673
23,114,1138,1373
23,115,1319,1635
23,116,586,781
23,117,1275,1568
23,118,160,189
23,119,1172,1626
23,120,724,925
23,121,567,750
23,122,1088,1507
23,123,808,974
23,124,224,295
23,125,1771,2390
23,126,226,308
23,127,904,1208
23,128,1085,1330
23,129,0,0
23,130,1588,2015
23,131,1238,1675
23,132,1587,2013
23,133,122,149
23,134,487,645
23,135,1096,1344
23,136,862,1037
23,137,261,353
23,138,503,652
23,139,135,159
23,140,190,243
23,141,1081,1357
23,142,555,660
23,143,293,398
23,144,795,1004
23,145,1179,1627
23,146,949,1313
23,147,1083,1503
23,148,148,190
23,149,121,173
23,150,1327,1710
23,151,1397,1936
23,152,1405,1741
23,153,600,805
23,154,818,1028
23,155,1118,1370
23,156,172,219
23,157,1221,1499
23,158,282,377
23,159,150,185
23,160,302,405
23,161,869,1235
23,162,799,1009
23,163,456,603
23,164,1268,1725
23,165,1516,1856
23,166,1760,2178
23,167,1123,1519
23,168,149,174
23,169,452,533
23,170,1087,1325
23,171,972,1181
23,172,526,694
23,173,1005,1219
23,174,544,721
23,175,382,465
23,176,1384,1719
23,177,524,690
23,178,1423,1853
23,179,301,404
23,180,303,407
23,181,874,1095
23,182,274,346
23,183,1238,1532
23,184,991,1202
23,185,1512,1908
23,186,507,651
23,187,642,863
23,188,2061,2616
23,189,329,419
23,190,1059,1426
23,191,974,1344
23,192,879,1067
23,193,1211,1482
23,194,1592,2110
23,195,1360,1863
23,196,1023,1244
23,197,702,948
23,198,1315,1640
23,199,1180,1450
23,200,246,323
23,201,467,592
23,202,1395,1847
23,203,1231,1545
23,204,1423,1772
23,205,539,717
23,206,1024,1422
23,207,1022,1409
23,208,165,196
23,209,838,1131
23,210,12,15
23,211,1426,1773
23,212,405,507
23,213,1214,1493
23,214,120,153
23,215,374,440
23,216,1385,1731
23,217,70,73
23,218,1382,1696
23,219,1765,2190
23,220,281,342
23,221,210,288
23,222,1057,1429
23,223,26,23
23,224,1222,1663
23,225,885,1199
23,226,756,1028
23,227,1345,1762
23,228,1308,1593
23,229,1259,1576
23,230,19,22
23,231,1042,1405
23,232,1616,2181
23,233,236,315
23,234,154,193
23,235,1279,1611
23,236,1000,1227
23,237,506,683
23,238,986,1196
23,239,2193,2660
23,240,1147,1559
23,241,417,521
23,242,871,1188
23,243,482,656
23,244,910,1101
23,245,772,1042
23,246,144,175
23,247,32,43
23,248,1610,1933
23,249,715,968
23,250,711,935
23,251,518,684
23,252,1958,2569
23,253,1194,1499
23,254,161,221
23,255,481,622
23,256,1445,1794
23,257,848,1059
23,258,395,531
23,259,226,308
23,260,697,938
23,261,638,860
23,262,624,840
23,263,1298,1723
23,264,1497,1856
23,265,926,1124
23,266,818,1030
23,267,1101,1483
23,268,609,819
23,269,499,665
23,270,526,697
23,271,727,1002
23,272,947,1191
23,273,990,1206
23,274,1115,1519
23,275,539,696
23,276,1098,1339
23,277,666,900
23,278,1914,2505
23,279,1100,1486
23,280,1705,2261
23,281,423,544
23,282,473,565
23,283,702,946
23,284,1261,1533
23,285,7,11
23,286,648,891
23,287,365,494
23,288,280,341
23,289,1739,2318
23,290,234,319
23,291,640,863
23,292,2246,2744
23,293,365,474
23,294,859,1151
23,295,459,605
23,296,1451,1795
23,297,801,1008
23,298,1768,2361
23,299,1295,1691
23,300,360,459
23,301,1356,1764
23,302,923,1120
23,303,1101,1352
23,304,209,279
23,305,585,780
23,306,1333,1656
23,307,878,1199
23,308,1415,1763
23,309,422,506
23,310,1085,1313
23,311,1335,1656
23,312,141,166
23,313,1066,1439
23,314,514,618
23,315,992,1209
23,316,1008,1392
23,317,656,885
23,318,451,600
23,319,1410,1743
23,320,1285,1569
23,321,957,1204
23,322,1289,1573
23,323,530,712
23,324,1422,1862
23,325,966,1172
23,326,957,1293
23,327,337,439
23,328,959,1328
23,329,1108,1503
23,330,1006,1370
23,331,680,864
23,332,1018,1402
23,333,1083,1476
23,334,1520,1910
23,335,1545,2115
23,336,255,307
23,337,300,379
23,338,530,707
23,339,166,231
23,340,1323,1821
23,341,1663,2287
23,342,1386,1723
23,343,1005,1399
23,344,1288,1604
23,345,941,1276
23,346,468,621
23,347,1122,1521
23,348,903,1122
23,349,753,902
23,350,984,1370
24,1,482,629
24,2,1680,2127
24,3,700,906
24,4,2134,2680
24,5,1579,2005
24,6,1337,1686
24,7,1351,1675
24,8,1670,2118
24,9,519,675
24,10,2245,2840
24,11,1202,1492
24,12,1871,2363
24,13,1497,1932
24,14,592,778
24,15,1632,2072
24,16,3167,3983
24,17,1863,2382
24,18,1318,1632
24,19,2148,2668
24,20,389,502
24,21,1198,1492
24,22,2219,2815
24,23,1796,2250
24,24,533,689
24,25,502,669
24,26,3156,3974
24,27,2044,2542
24,28,637,809
24,29,693,910
24,30,1308,1642
24,31,736,922
24,32,536,720
24,33,1247,1578
24,34,1583,2011
24,35,1400,1768
24,36,399,495
24,37,1152,1449
24,38,1113,1526
24,39,418,542
24,40,1583,1984
24,41,1792,2219
24,42,1329,1660
24,43,1144,1449
24,44,1858,2348
24,45,1819,2282
24,46,2008,2499
24,47,395,494
24,48,1215,1535
24,49,1912,2368
24,50,271,352
24,51,1597,2000
24,52,2727,3407
24,53,1545,1899
24,54,1130,1405
24,55,173,228
24,56,630,815
24,57,444,543
24,58,1203,1493
24,59,1835,2277
24,60,1659,2133
24,61,1768,2211
24,62,718,931
24,63,1561,1951
24,64,589,773
24,65,1189,1453
24,66,1385,1740
24,67,236,300
24,68,398,517
24,69,1922,2562
24,70,505,621
24,71,1393,1745
24,72,1586,1949
24,73,872,1123
24,74,645,810
24,75,1258,1570
24,76,1994,2515
24,77,2006,2692
24,78,1524,1942
24,79,2079,2617
24,80,1288,1643
24,81,2109,2662
24,82,1482,1855
24,83,1710,2161
24,84,1093,1358
24,85,574,761
24,86,1936,2399
24,87,487,632
24,88,1338,1705
24,89,1240,1552
24,90,2162,2869
24,91,1210,1530
24,92,1324,1637
24,93,1488,1864
24,94,135,189
24,95,1114,1402
24,96,1387,1743
24,97,1550,1964
24,98,4,5
24,99,688,879
24,100,787,989
24,101,2442,3073
24,102,1802,2427
24,103,1673,2252
24,104,1492,1880
24,105,1875,2369
24,106,1216,1497
24,107,1215,1518
24,108,2128,2641
24,109,1212,1659
24,110,1416,1775
24,111,641,832
24,112,562,744
24,113,2068,2601
24,114,1822,2253
24,115,2040,2563
24,116,562,713
24,117,1795,2271
24,118,1319,1635
24,119,716,943
24,120,1455,1854
24,121,964,1194
24,122,620,833
24,123,1386,1744
24,124,1283,1599
24,125,1815,2446
24,126,1198,1492
24,127,1019,1297
24,128,1515,1925
24,129,1159,1446
24,130,1995,2487
24,131,1120,1509
24,132,2168,2722
24,133,1260,1577
24,134,718,945
24,135,1570,1994
24,136,1516,1890
24,137,1236,1541
24,138,1015,1251
24,139,1294,1604
24,140,1319,1646
24,141,1487,1885
24,142,1670,2056
24,143,1152,1447
24,144,1481,1884
24,145,716,943
24,146,587,778
24,147,578,809
24,148,1225,1535
24,149,1093,1357
24,150,2100,2635
24,151,1220,1671
24,152,2142,2694
24,153,579,759
24,154,1503,1908
24,155,1706,2157
24,156,1294,1617
24,157,1735,2193
24,158,1247,1572
24,159,1324,1663
24,160,1226,1544
24,161,452,602
24,162,1485,1889
24,163,671,871
24,164,206,284
24,165,1969,2473
24,166,2146,2736
24,167,1238,1608
24,168,1323,1652
24,169,1570,1929
24,170,1766,2208
24,171,1514,1901
24,172,629,798
24,173,1571,1969
24,174,665,869
24,175,1567,1928
24,176,1940,2448
24,177,964,1192
24,178,2196,2778
24,179,1226,1545
24,180,1224,1542
24,181,1309,1669
24,182,1435,1826
24,183,1875,2371
24,184,1557,1952
24,185,2181,2726
24,186,1437,1795
24,187,513,674
24,188,3222,4097
24,189,1488,1864
24,190,146,185
24,191,1152,1452
24,192,1431,1796
24,193,2012,2507
24,194,2365,3035
24,195,1565,2104
24,196,1591,1994
24,197,450,589
24,198,2487,3121
24,199,1610,2044
24,200,1290,1626
24,201,1220,1517
24,202,1788,2252
24,203,1952,2473
24,204,2114,2663
24,205,668,873
24,206,411,574
24,207,553,734
24,208,1324,1641
24,209,912,1143
24,210,1172,1460
24,211,1983,2502
24,212,1154,1426
24,213,1728,2191
24,214,1300,1634
24,215,1516,1887
24,216,2054,2549
24,217,1216,1534
24,218,2082,2608
24,219,2265,2833
24,220,1455,1820
24,221,1183,1473
24,222,1172,1518
24,223,1145,1448
24,224,158,221
24,225,1501,1894
24,226,407,529
24,227,1934,2421
24,228,1985,2476
24,229,1980,2504
24,230,1178,1468
24,231,97,121
24,232,1804,2431
24,233,1262,1575
24,234,1328,1671
24,235,2000,2539
24,236,1684,2107
24,237,639,793
24,238,1552,1946
24,239,2489,3134
24,240,1262,1647
24,241,1170,1446
24,242,204,255
24,243,638,787
24,244,1568,1954
24,245,347,444
24,246,1318,1654
24,247,1230,1556
24,248,2383,2936
24,249,1430,1804
24,250,1261,1583
24,251,636,808
24,252,1969,2626
24,253,1600,2027
24,254,1171,1472
24,255,1339,1676
24,256,2000,2523
24,257,1349,1700
24,258,811,1018
24,259,1198,1492
24,260,1454,1863
24,261,486,615
24,262,550,714
24,263,1766,2227
24,264,2055,2585
24,265,1584,1978
24,266,1502,1910
24,267,188,242
24,268,502,654
24,269,710,912
24,270,681,892
24,271,567,707
24,272,1349,1719
24,273,1488,1876
24,274,257,333
24,275,1295,1647
24,276,1775,2221
24,277,425,531
24,278,2080,2757
24,279,1340,1705
24,280,2007,2692
24,281,1197,1469
24,282,1506,1848
24,283,414,535
24,284,1983,2462
24,285,1148,1432
24,286,800,995
24,287,782,982
24,288,1454,1819
24,289,1832,2469
24,290,1155,1449
24,291,485,612
24,292,2637,3308
24,293,1127,1402
24,294,975,1239
24,295,768,995
24,296,2029,2546
24,297,1485,1888
24,298,1801,2427
24,299,1884,2350
24,300,1533,1939
24,301,2130,2689
24,302,1581,1973
24,303,1532,1946
24,304,1178,1464
24,305,562,713
24,306,1888,2385
24,307,570,754
24,308,2084,2581
24,309,1595,1987
24,310,1769,2193
24,311,2056,2585
24,312,1300,1611
24,313,188,254
24,314,1673,2064
24,315,1485,1873
24,316,539,718
24,317,471,591
24,318,710,923
24,319,2085,2621
24,320,1962,2451
24,321,1359,1732
24,322,1966,2456
24,323,643,852
24,324,2196,2787
24,325,1532,1922
24,326,176,233
24,327,806,1004
24,328,490,653
24,329,43,60
24,330,1163,1478
24,331,1368,1744
24,332,549,727
24,333,225,291
24,334,2189,2728
24,335,1750,2374
24,336,1400,1753
24,337,1217,1498
24,338,640,833
24,339,1139,1416
24,340,1528,2062
24,341,1657,2261
24,342,1943,2452
24,343,538,724
24,344,1843,2332
24,345,1056,1364
24,346,653,848
24,347,148,203
24,348,1408,1766
24,349,1411,1755
24,350,517,695
25,1,806,1110
25,2,1206,1521
25,3,538,738
25,4,1423,1850
25,5,1081,1334
25,6,136,186
25,7,50,62
25,8,871,1102
25,9,698,968
25,10,1369,1696
25,11,511,662
25,12,1246,1558
25,13,1340,1845
25,14,694,956
25,15,1104,1375
25,16,1972,2534
25,17,1064,1366
25,18,450,584
25,19,1514,1976
25,20,850,1161
25,21,229,321
25,22,1508,1985
25,23,1048,1291
25,24,749,1034
25,25,1079,1513
25,26,1884,2395
25,27,1223,1498
25,28,626,853
25,29,620,850
25,30,70,86
25,31,519,724
25,32,1118,1601
25,33,90,130
25,34,1085,1339
25,35,1164,1598
25,36,809,1118
25,37,276,387
25,38,1438,2001
25,39,806,1108
25,40,949,1156
25,41,1038,1263
25,42,116,157
25,43,336,444
25,44,1231,1543
25,45,1073,1323
25,46,1556,2055
25,47,835,1151
25,48,119,173
25,49,1113,1352
25,50,1237,1707
25,51,849,1066
25,52,2323,2829
25,53,262,297
25,54,266,390
25,55,1071,1468
25,56,914,1274
25,57,786,1103
25,58,512,663
25,59,717,889
25,60,860,1117
25,61,1021,1252
25,62,575,785
25,63,866,1053
25,64,698,961
25,65,415,533
25,66,813,1019
25,67,938,1291
25,68,758,1047
25,69,1732,2321
25,70,730,1020
25,71,205,257
25,72,327,371
25,73,414,576
25,74,624,853
25,75,172,237
25,76,1367,1710
25,77,1769,2357
25,78,812,1112
25,79,1290,1611
25,80,819,1037
25,81,1311,1646
25,82,614,807
25,83,1045,1290
25,84,229,343
25,85,1048,1466
25,86,1137,1384
25,87,729,1012
25,88,1193,1625
25,89,255,322
25,90,2040,2687
25,91,123,178
25,92,288,360
25,93,186,251
25,94,1307,1801
25,95,157,246
25,96,814,1021
25,97,1076,1358
25,98,1169,1608
25,99,585,802
25,100,473,659
25,101,1731,2244
25,102,1815,2467
25,103,1661,2272
25,104,920,1125
25,105,1248,1564
25,106,359,469
25,107,342,446
25,108,1592,2098
25,109,1451,2020
25,110,844,1053
25,111,586,812
25,112,1057,1482
25,113,1279,1595
25,114,1068,1296
25,115,1252,1557
25,116,694,951
25,117,1206,1492
25,118,17,21
25,119,1216,1696
25,120,642,838
25,121,610,820
25,122,1197,1677
25,123,740,897
25,124,158,217
25,125,1833,2486
25,126,231,324
25,127,947,1278
25,128,1017,1253
25,129,105,166
25,130,1625,2142
25,131,1281,1745
25,132,1624,2140
25,133,48,69
25,134,596,815
25,135,1026,1267
25,136,795,959
25,137,198,275
25,138,546,722
25,139,6,9
25,140,122,166
25,141,1013,1279
25,142,415,479
25,143,303,425
25,144,726,927
25,145,1222,1697
25,146,1033,1447
25,147,1191,1673
25,148,74,111
25,149,229,343
25,150,1389,1805
25,151,1459,2032
25,152,1338,1664
25,153,708,975
25,154,749,952
25,155,1048,1294
25,156,108,141
25,157,1152,1422
25,158,217,299
25,159,83,107
25,160,236,327
25,161,977,1405
25,162,729,932
25,163,564,773
25,164,1376,1895
25,165,1446,1779
25,166,1691,2102
25,167,1166,1589
25,168,71,95
25,169,311,352
25,170,1017,1249
25,171,904,1103
25,172,634,864
25,173,937,1141
25,174,652,891
25,175,231,268
25,176,1315,1643
25,177,632,860
25,178,1485,1949
25,179,236,326
25,180,237,329
25,181,806,1018
25,182,192,245
25,183,1168,1455
25,184,923,1124
25,185,1549,2035
25,186,569,747
25,187,750,1033
25,188,1910,2419
25,189,186,251
25,190,1167,1596
25,191,1036,1439
25,192,811,989
25,193,1136,1402
25,194,1654,2205
25,195,1422,1958
25,196,956,1166
25,197,810,1119
25,198,1163,1443
25,199,1112,1372
25,200,178,245
25,201,529,687
25,202,1457,1942
25,203,1163,1467
25,204,1346,1685
25,205,647,887
25,206,1132,1592
25,207,1130,1579
25,208,22,28
25,209,881,1201
25,210,98,153
25,211,1357,1697
25,212,467,602
25,213,1145,1416
25,214,81,112
25,215,311,359
25,216,1422,1858
25,217,211,277
25,218,1304,1609
25,219,1688,2103
25,220,202,263
25,221,242,341
25,222,1100,1499
25,223,167,227
25,224,1330,1833
25,225,948,1294
25,226,864,1198
25,227,1407,1857
25,228,1238,1517
25,229,1191,1498
25,230,93,146
25,231,1150,1575
25,232,1678,2276
25,233,172,237
25,234,90,115
25,235,1201,1523
25,236,931,1150
25,237,614,853
25,238,918,1118
25,239,2123,2584
25,240,1190,1629
25,241,479,616
25,242,979,1358
25,243,590,826
25,244,843,1024
25,245,881,1212
25,246,76,98
25,247,105,152
25,248,1534,1854
25,249,777,1063
25,250,754,1005
25,251,626,854
25,252,2020,2664
25,253,1126,1421
25,254,109,168
25,255,543,717
25,256,1376,1718
25,257,780,981
25,258,503,702
25,259,227,317
25,260,759,1033
25,261,747,1030
25,262,732,1010
25,263,1360,1819
25,264,1419,1769
25,265,858,1047
25,266,748,954
25,267,1210,1653
25,268,717,989
25,269,608,835
25,270,634,867
25,271,836,1172
25,272,879,1113
25,273,923,1129
25,274,1223,1689
25,275,471,618
25,276,1029,1262
25,277,774,1070
25,278,1976,2600
25,279,1162,1581
25,280,1767,2356
25,281,485,639
25,282,388,461
25,283,810,1116
25,284,1184,1446
25,285,115,181
25,286,769,1050
25,287,473,664
25,288,202,262
25,289,1801,2414
25,290,305,404
25,291,748,1033
25,292,2176,2668
25,293,474,644
25,294,903,1221
25,295,567,775
25,296,1374,1708
25,297,732,931
25,298,1830,2456
25,299,1358,1786
25,300,209,261
25,301,1419,1859
25,302,855,1043
25,303,1034,1274
25,304,250,352
25,305,694,950
25,306,1264,1580
25,307,987,1369
25,308,1452,1890
25,309,271,309
25,310,1015,1236
25,311,1267,1579
25,312,1,2
25,313,1174,1609
25,314,372,450
25,315,925,1131
25,316,1076,1509
25,317,764,1056
25,318,560,770
25,319,1333,1656
25,320,1215,1492
25,321,889,1126
25,322,1220,1497
25,323,639,882
25,324,1484,1957
25,325,898,1094
25,326,1066,1463
25,327,445,609
25,328,1067,1498
25,329,1216,1673
25,330,1068,1465
25,331,611,788
25,332,1126,1572
25,333,1191,1646
25,334,1557,2037
25,335,1607,2211
25,336,213,265
25,337,363,474
25,338,638,877
25,339,282,400
25,340,1385,1916
25,341,1725,2383
25,342,1316,1647
25,343,1113,1569
25,344,1218,1527
25,345,984,1345
25,346,577,791
25,347,1230,1692
25,348,836,1044
25,349,685,824
25,350,1092,1540
26,1,796,1022
26,2,1977,2500
26,3,836,1058
26,4,2046,2566
26,5,1876,2378
26,6,1249,1571
26,7,1281,1594
26,8,1775,2216
26,9,686,877
26,10,2352,2938
26,11,1114,1377
26,12,2105,2612
26,13,1192,1591
26,14,845,1064
26,15,1929,2444
26,16,3079,3869
26,17,1968,2479
26,18,1230,1518
26,19,2061,2553
26,20,348,423
26,21,1115,1398
26,22,2131,2701
26,23,1906,2345
26,24,586,743
26,25,235,313
26,26,3068,3860
26,27,2127,2612
26,28,630,773
26,29,911,1159
26,30,1220,1527
26,31,648,808
26,32,227,318
26,33,1159,1464
26,34,1880,2384
26,35,1312,1654
26,36,372,439
26,37,1064,1335
26,38,705,968
26,39,559,707
26,40,1799,2198
26,41,1897,2317
26,42,1272,1600
26,43,1074,1335
26,44,2090,2597
26,45,1932,2377
26,46,1921,2503
26,47,396,469
26,48,1127,1421
26,49,2017,2466
26,50,714,919
26,51,1708,2121
26,52,3144,3943
26,53,1457,1784
26,54,1058,1325
26,55,402,508
26,56,384,496
26,57,356,429
26,58,1115,1378
26,59,1747,2163
26,60,1764,2231
26,61,1880,2306
26,62,803,1015
26,63,1716,2095
26,64,848,1069
26,65,1101,1339
26,66,1655,2056
26,67,451,561
26,68,630,799
26,69,1514,2004
26,70,417,507
26,71,1336,1680
26,72,1498,1835
26,73,845,1059
26,74,571,694
26,75,1175,1476
26,76,2226,2764
26,77,1598,2134
26,78,1436,1828
26,79,2186,2715
26,80,1589,2015
26,81,2214,2759
26,82,1394,1740
26,83,1904,2344
26,84,1021,1278
26,85,309,405
26,86,2041,2497
26,87,654,834
26,88,1215,1608
26,89,1183,1488
26,90,1754,2311
26,91,1122,1416
26,92,1236,1523
26,93,1417,1783
26,94,518,672
26,95,1027,1287
26,96,1657,2058
26,97,1847,2336
26,98,446,570
26,99,684,843
26,100,699,875
26,101,2354,2959
26,102,1394,1869
26,103,1265,1694
26,104,1790,2253
26,105,2107,2618
26,106,1128,1383
26,107,1158,1454
26,108,2041,2645
26,109,804,1101
26,110,1687,2090
26,111,787,989
26,112,296,389
26,113,2175,2699
26,114,1927,2351
26,115,2148,2661
26,116,562,688
26,117,2065,2546
26,118,1248,1553
26,119,377,506
26,120,1552,1952
26,121,876,1080
26,122,188,270
26,123,1590,1938
26,124,1211,1520
26,125,1407,1888
26,126,1115,1398
26,127,931,1183
26,128,1812,2297
26,129,1088,1364
26,130,1905,2447
26,131,712,952
26,132,2118,2776
26,133,1172,1462
26,134,887,1124
26,135,1867,2367
26,136,1645,2001
26,137,1153,1447
26,138,927,1136
26,139,1224,1523
26,140,1261,1587
26,141,1784,2258
26,142,1582,1942
26,143,1064,1332
26,144,1586,1982
26,145,377,505
26,146,322,422
26,147,171,251
26,148,1137,1421
26,149,1021,1278
26,150,2012,2521
26,151,812,1113
26,152,2234,2767
26,153,859,1083
26,154,1608,2006
26,155,1907,2348
26,156,1211,1523
26,157,2032,2566
26,158,1159,1458
26,159,1237,1549
26,160,1138,1430
26,161,187,246
26,162,1590,1986
26,163,819,1028
26,164,589,767
26,165,2270,2845
26,166,2515,3168
26,167,1051,1418
26,168,1236,1538
26,169,1482,1815
26,170,1876,2303
26,171,1754,2145
26,172,623,764
26,173,1787,2182
26,174,944,1200
26,175,1472,1864
26,176,2174,2697
26,177,876,1078
26,178,2108,2664
26,179,1138,1431
26,180,1136,1428
26,181,1610,2041
26,182,1364,1745
26,183,2027,2509
26,184,1773,2165
26,185,2093,2612
26,186,1350,1680
26,187,755,943
26,188,3151,4015
26,189,1417,1783
26,190,375,464
26,191,1064,1338
26,192,1661,2031
26,193,2121,2607
26,194,2277,2921
26,195,1157,1546
26,196,1805,2207
26,197,751,961
26,198,2417,3039
26,199,1907,2416
26,200,1202,1512
26,201,1132,1403
26,202,1666,2207
26,203,2059,2571
26,204,2249,2798
26,205,938,1196
26,206,238,313
26,207,288,378
26,208,1253,1560
26,209,824,1029
26,210,1101,1379
26,211,2216,2751
26,212,1066,1312
26,213,2002,2471
26,214,1229,1552
26,215,1459,1822
26,216,1966,2435
26,217,1145,1453
26,218,2208,2722
26,219,2563,3205
26,220,1367,1706
26,221,1100,1379
26,222,1003,1320
26,223,1074,1367
26,224,541,704
26,225,1413,1782
26,226,689,882
26,227,1846,2306
26,228,2097,2571
26,229,2087,2602
26,230,1107,1386
26,231,358,444
26,232,1396,1873
26,233,1179,1481
26,234,1240,1557
26,235,2105,2637
26,236,1790,2204
26,237,551,679
26,238,1768,2159
26,239,2906,3671
26,240,1020,1379
26,241,1082,1331
26,242,482,605
26,243,550,673
26,244,1692,2065
26,245,605,768
26,246,1230,1539
26,247,1142,1442
26,248,2489,3028
26,249,1342,1689
26,250,1174,1469
26,251,629,772
26,252,1561,2068
26,253,1897,2400
26,254,1083,1358
26,255,1251,1562
26,256,2235,2772
26,257,1623,2018
26,258,724,903
26,259,1115,1398
26,260,1366,1748
26,261,483,590
26,262,607,768
26,263,1678,2113
26,264,2323,2882
26,265,1708,2088
26,266,1607,2008
26,267,417,521
26,268,673,857
26,269,707,877
26,270,926,1176
26,271,479,592
26,272,1650,2091
26,273,1785,2248
26,274,705,905
26,275,1384,1745
26,276,1888,2317
26,277,390,462
26,278,1672,2199
26,279,1219,1606
26,280,1599,2134
26,281,1109,1355
26,282,1419,1734
26,283,566,715
26,284,2088,2559
26,285,1078,1351
26,286,712,881
26,287,694,868
26,288,1366,1705
26,289,1424,1911
26,290,1067,1334
26,291,481,587
26,292,3000,3734
26,293,1066,1356
26,294,887,1125
26,295,907,1151
26,296,2278,2821
26,297,1590,1985
26,298,1393,1869
26,299,1796,2235
26,300,1462,1858
26,301,2042,2575
26,302,1705,2084
26,303,1829,2318
26,304,1106,1384
26,305,562,688
26,306,2122,2634
26,307,305,398
26,308,1996,2467
26,309,1524,1906
26,310,1874,2290
26,311,2163,2682
26,312,1229,1530
26,313,593,769
26,314,1603,1982
26,315,1783,2246
26,316,274,362
26,317,401,476
26,318,815,1030
26,319,2236,2769
26,320,2074,2546
26,321,1660,2104
26,322,2078,2551
26,323,789,990
26,324,2108,2672
26,325,1748,2136
26,326,403,513
26,327,718,890
26,328,223,298
26,329,427,543
26,330,1076,1364
26,331,1473,1842
26,332,280,371
26,333,669,858
26,334,2101,2614
26,335,1342,1816
26,336,1343,1689
26,337,1129,1384
26,338,734,919
26,339,1067,1337
26,340,1120,1504
26,341,1249,1703
26,342,2175,2701
26,343,267,368
26,344,2077,2581
26,345,922,1213
26,346,801,1005
26,347,531,686
26,348,1679,2081
26,349,1535,1865
26,350,247,339
27,1,2628,3623
27,2,2224,3043
27,3,2360,3250
27,4,1237,1736
27,5,2235,3067
27,6,1967,2761
27,7,1822,2467
27,8,1823,2485
27,9,2520,3481
27,10,1730,2337
27,11,1950,2741
27,12,1998,2709
27,13,1995,2822
27,14,2516,3468
27,15,2189,2997
27,16,103,155
27,17,1736,2377
27,18,1810,2506
27,19,1387,1944
27,20,2682,3685
27,21,2079,2849
27,22,1261,1806
27,23,2132,2856
27,24,2571,3547
27,25,2650,3724
27,26,98,147
27,27,1949,2609
27,28,2447,3366
27,29,2441,3363
27,30,1920,2613
27,31,2341,3237
27,32,2816,3948
27,33,1871,2580
27,34,2231,3061
27,35,1836,2639
27,36,2639,3642
27,37,2086,2935
27,38,2394,3430
27,39,2628,3621
27,40,2219,2939
27,41,2065,2749
27,42,1966,2685
27,43,2032,2831
27,44,2008,2725
27,45,2106,2824
27,46,1427,2022
27,47,2662,3672
27,48,1901,2623
27,49,1977,2628
27,50,3067,4231
27,51,2008,2680
27,52,2689,3492
27,53,1702,2337
27,54,2105,2903
27,55,2901,3992
27,56,2504,3503
27,57,2608,3616
27,58,1949,2740
27,59,1396,1944
27,60,1743,2414
27,61,2160,2895
27,62,2396,3297
27,63,2135,2836
27,64,2519,3473
27,65,1937,2673
27,66,2256,2988
27,67,2778,3838
27,68,2580,3559
27,69,1841,2632
27,70,2551,3532
27,71,1825,2517
27,72,1653,2262
27,73,2236,3088
27,74,2446,3366
27,75,2022,2765
27,76,1899,2558
27,77,1763,2568
27,78,1575,2278
27,79,1614,2184
27,80,2352,3144
27,81,1762,2371
27,82,1632,2283
27,83,2206,3003
27,84,2069,2856
27,85,2591,3631
27,86,2029,2723
27,87,2551,3524
27,88,2011,2830
27,89,1974,2710
27,90,1809,2608
27,91,1905,2629
27,92,1980,2729
27,93,1770,2410
27,94,3137,4326
27,95,1988,2750
27,96,2251,2981
27,97,2331,3207
27,98,2999,4133
27,99,2406,3314
27,100,2295,3171
27,101,1003,1403
27,102,1925,2777
27,103,1904,2761
27,104,2189,2907
27,105,1994,2704
27,106,2072,2927
27,107,2092,2957
27,108,1463,2065
27,109,2332,3358
27,110,2233,2956
27,111,2408,3324
27,112,2600,3648
27,113,1672,2268
27,114,2042,2716
27,115,1658,2248
27,116,2515,3463
27,117,2059,2801
27,118,1849,2508
27,119,2759,3862
27,120,1887,2629
27,121,2153,2986
27,122,2888,4122
